Material_ID,Bulk_Modulus_K,Shear_Modulus_G,Young_Modulus_E,Poisson_Ratio,Material Class
mp-31208,103.9865869,49.0233839,127.0972621,0.296292218,Metals
mp-672340,95.13219663,49.56206548,126.6858842,0.278052912,Metals
mp-861665,38.57717427,19.2585117,49.53292057,0.28600074,Composites
mp-862619,43.83008852,21.8712177,56.25634604,0.286081708,Composites
mp-972455,57.34975636,26.1630734,68.12902163,0.302007233,Metals
mp-975518,55.67520182,28.40401196,72.82720026,0.281987917,Metals
mp-975932,55.10410727,28.38334858,72.6725163,0.280196311,Metals
mp-975933,55.32452689,28.49383797,72.95655511,0.280216361,Metals
mp-976159,54.56230473,27.80017851,71.29240991,0.282229355,Metals
mp-978542,55.81443912,28.74968329,73.61030711,0.280193357,Metals
mp-978547,56.06519702,28.31853743,72.71314044,0.2838435,Metals
mp-978563,56.39435582,29.29373615,74.91057971,0.278610883,Metals
mp-978796,56.10619107,29.84027255,76.04008916,0.274118543,Metals
mp-978833,55.99017608,30.1879574,76.76714627,0.271486263,Metals
mp-979424,57.03540221,29.61177565,75.72951678,0.278706108,Metals
mp-983428,55.93631186,29.45687909,75.1746196,0.276011273,Metals
mp-984767,57.57154257,30.64634041,78.08388192,0.273951162,Metals
mp-985450,37.83176584,19.85687123,50.70022172,0.276641752,Composites
mp-649479,35.98040724,20.37731387,51.42403187,0.261796138,Composites
mp-19968,45.54693688,33.00673814,79.75477669,0.208159018,Composites
mp-20497,60.19047051,31.6452568,80.77916877,0.276323483,Metals
mp-20533,57.06127212,28.04311349,72.2873237,0.288860521,Metals
mp-21024,49.64247018,24.52573273,63.17361217,0.287904685,Composites
mp-21027,67.21481559,29.2257851,76.57830834,0.310115504,Metals
mp-22056,85.92066611,44.454881,113.7472432,0.279356065,Metals
mp-22717,59.55087801,26.97929758,70.31868844,0.303197169,Metals
mp-675464,132.2012311,43.8458197,118.4431826,0.350678165,Metals
mp-1025331,21.88068364,8.119611598,21.67743811,0.334881469,Composites
mp-989402,31.84119797,17.24041835,43.81362516,0.270665951,Composites
mp-989404,40.46809545,23.12439422,58.27356687,0.26000202,Composites
mp-570578,76.05311555,50.60565564,124.2568461,0.227697226,Metals
mp-1291,55.35790592,29.78300508,75.76213328,0.271902098,Metals
mp-20729,49.71846347,29.94442232,74.8136796,0.249208931,Composites
mp-20903,52.61990586,30.54324849,76.77504258,0.256825098,Metals
mp-20920,55.26086895,31.33007976,79.05095889,0.261582471,Metals
mp-20941,61.68494707,41.91601736,102.5254341,0.22298635,Metals
mp-21197,53.47092172,31.02289596,77.9865438,0.256919146,Metals
mp-21431,55.31394912,30.41792529,77.1177311,0.267636276,Metals
mp-977,54.55669791,25.76481691,66.78172442,0.295986784,Metals
mp-510430,22.54439932,19.71113482,45.78867481,0.161492609,Composites
mp-571443,35.5868675,22.69701781,56.15306285,0.237014116,Composites
mp-31294,60.74752367,29.62481588,76.44738565,0.290259254,Metals
mp-21477,22.957442,12.80957716,32.4022338,0.26476594,Composites
mp-22687,33.56424166,17.43384393,44.58255077,0.278620795,Composites
mp-19991,47.99984309,26.17054468,66.43728877,0.269314215,Composites
mp-20479,47.83357041,28.97233414,72.31652714,0.248027287,Composites
mp-21124,52.72026911,28.13696718,71.66213537,0.273451664,Metals
mp-22050,73.69643696,47.13669559,116.559386,0.236397509,Metals
mp-23180,37.55586731,9.841956326,27.15387191,0.379495652,Composites
mp-607475,84.73467708,53.39521635,132.3795102,0.239619569,Metals
mp-21479,64.44023963,36.59576542,92.31247209,0.26124527,Metals
mp-151,26.89056783,2.425773353,7.06488125,0.456212148,Composites
mp-39,27.94137852,-0.197447279,-0.59374039,0.503541584,Unknown
mp-1009238,105.1770297,51.18093982,132.1132912,0.290649328,Metals
mp-571030,133.9937925,46.08675442,124.0392858,0.345715134,Metals
mp-865900,108.9867739,63.66132156,159.8584708,0.255538424,Metals
mp-976106,104.5469011,58.13354198,147.1299738,0.265448215,Metals
mp-977403,12.0602482,6.05560273,15.5621565,0.284938692,Composites
mp-978969,86.32853624,9.638356426,27.87758275,0.446179282,Metals
mp-1836,20.91292454,10.37092832,26.69930147,0.287218494,Composites
mp-11374,53.01192579,20.41203104,54.27054116,0.329376314,Metals
mp-11488,46.82624656,19.21756958,50.71488441,0.31949267,Composites
mp-11498,33.763773,5.853713676,16.60171352,0.418049673,Composites
mp-11568,52.78003036,22.17213457,58.34626094,0.315756513,Metals
mp-1533,41.60555257,16.83472212,44.50194027,0.321730765,Composites
mp-1540,55.06513504,22.81254341,60.13353232,0.317992721,Metals
mp-217,57.28392827,24.15178002,63.52731145,0.315168311,Metals
mp-2434,25.12639737,18.73534429,45.01711968,0.201395581,Composites
mp-30878,52.63594593,20.63866077,54.75895058,0.326611043,Metals
mp-569785,132.4340289,32.14951915,89.22824507,0.387707304,Metals
mp-571405,51.43490412,21.24396059,56.01939064,0.31847803,Metals
mp-693,40.88420833,15.42703103,41.11031067,0.332411615,Composites
mp-934,26.90292926,11.12215572,29.32526895,0.318326667,Composites
mp-974627,5.574393434,3.110051937,7.867092767,0.264784789,Unknown
mp-977585,96.01696106,50.81172884,129.5778541,0.275078186,Metals
mp-982773,11.8613131,5.665777025,14.66269471,0.293970328,Composites
mp-30482,21.74630104,13.0947709,32.71728924,0.249250158,Composites
mp-7396,23.25775136,18.6064206,44.06772881,0.184207585,Composites
mp-974641,5.319218356,1.575627282,4.302100916,0.365202597,Unknown
mp-982873,11.58118075,5.810552332,14.93406566,0.285081418,Composites
mp-10006,34.97646143,6.888802764,19.39320923,0.407589236,Composites
mp-2353285,14.78159305,6.750309821,17.57552463,0.30183096,Composites
mp-3849,30.23793377,14.12260277,36.66040417,0.297933701,Composites
mp-8800,37.22681541,15.05752351,39.80569394,0.321787541,Composites
mp-9810,16.01237231,5.846332055,15.63602229,0.337250617,Composites
mp-14089,57.13685687,24.4789658,64.25999427,0.312555334,Metals
mp-14090,48.83868827,19.96489321,52.71193095,0.320115524,Composites
mp-1025248,126.9736552,35.37730756,97.11276043,0.37252899,Metals
mp-1025329,187.4634461,59.06943329,160.3647416,0.357425768,Metals
mp-1025348,146.2847616,53.56408478,143.2125378,0.336833611,Metals
mp-1025353,180.8531668,51.27127196,140.533551,0.370490194,Metals
mp-11873,136.6207397,50.69469458,135.343794,0.334891108,Metals
mp-8159,50.8003865,16.95045145,45.76162767,0.349864569,Metals
mp-12716,94.21473466,37.9815327,100.4466471,0.322309027,Metals
mp-3021,38.61013019,23.84480021,59.3223286,0.243925889,Composites
mp-4354,38.51201594,14.05190192,37.58454121,0.337347123,Composites
mp-4475,32.57634953,21.34179178,52.54971744,0.231145866,Composites
mp-5000,30.59069199,16.14826593,41.19593754,0.275552982,Composites
mp-5501,64.56325669,27.03581887,71.17291972,0.316270834,Metals
mp-557929,54.28684169,14.05000674,38.80251987,0.380871931,Metals
mp-559492,54.93121103,18.54372855,50.00434781,0.348281918,Metals
mp-569204,27.97117971,12.29147147,32.16321685,0.308355021,Composites
mp-8676,30.01314617,17.70825448,44.39374745,0.253476098,Composites
mp-11547,83.57224337,-2.57E+13,752.1501904,-1,Unknown
mp-30406,45.77103174,15.77255606,42.44248512,0.345453614,Composites
mp-10606,66.65929569,50.00937623,120.0153471,0.199928455,Metals
mp-4230,97.30941534,81.91716272,191.902319,0.171319371,Metals
mp-4563,148.3718324,84.52020117,213.0969541,0.260627348,Metals
mp-554973,70.16147964,26.40916743,70.39513063,0.332778302,Metals
mp-7159,54.49383462,36.21122736,88.93462275,0.227997906,Metals
mp-865322,132.8604373,62.84112648,162.8483785,0.295714985,Metals
mp-977408,176.0020373,95.6425231,242.9244638,0.269960557,Metals
mp-9960,77.49109738,64.10718046,150.7503899,0.175768368,Metals
mp-9964,153.7157342,41.78795376,114.9476094,0.375367769,Metals
mp-998147,39.02862293,17.61428359,45.93276981,0.303850071,Composites
mp-2987,27.00124452,21.41916602,50.81966312,0.186312835,Composites
mp-30759,32.07335037,19.76482593,49.19018608,0.24438703,Composites
mp-861505,43.75674754,22.47241902,57.56294054,0.280746423,Composites
mp-861594,48.60467325,20.16841042,53.15328242,0.317736036,Composites
mp-861628,59.12084099,29.77662324,76.48854096,0.284372314,Metals
mp-861645,28.63291091,22.05407296,52.64569754,0.193559521,Composites
mp-861993,63.71365739,27.4844297,72.08769751,0.31142793,Metals
mp-861994,59.72312183,30.15135088,77.4247074,0.283934304,Metals
mp-862740,25.72682597,17.11650382,42.02870295,0.227724523,Composites
mp-862830,99.50957075,26.10719511,72.02296936,0.379370113,Metals
mp-862934,39.83600753,30.24746274,72.41433166,0.197031504,Composites
mp-862966,65.44825707,23.06736004,61.92668796,0.342301153,Metals
mp-863667,64.93588347,28.65172692,74.93409767,0.307671574,Metals
mp-863704,45.99264556,25.90801609,65.43699218,0.262871537,Composites
mp-864602,44.88024742,24.28701017,61.72655865,0.270773105,Composites
mp-864629,52.34507056,23.41546828,61.13115814,0.305358437,Metals
mp-864667,69.74178799,18.31340087,50.51835409,0.379272873,Metals
mp-864898,22.58724447,17.18463416,41.12455771,0.196550283,Composites
mp-864902,131.0368415,59.45741299,154.9380736,0.302933191,Metals
mp-865051,22.92518516,16.20878663,39.35201272,0.213909888,Composites
mp-865126,74.54453493,22.56812398,61.498239,0.362502241,Metals
mp-865232,124.0742501,31.46968113,87.0494244,0.383068103,Metals
mp-865316,-10.66766861,27.33361906,562.0168235,9.280688082,Unknown
mp-865666,32.93262253,21.03226901,52.02222215,0.236723963,Composites
mp-865713,30.00854133,23.3352751,55.5951669,0.191225873,Composites
mp-865863,48.60882574,20.57234289,54.08678302,0.314550883,Composites
mp-865867,41.31901592,33.4258886,78.98012134,0.181421417,Composites
mp-865952,59.75999337,10.33685949,29.32005354,0.418228311,Metals
mp-865984,26.90879676,9.324574621,25.07710775,0.344678378,Composites
mp-866005,57.96363988,30.09620854,76.96746497,0.278690385,Metals
mp-866008,61.97507731,26.09872801,68.65844869,0.315360056,Metals
mp-866080,58.30906499,37.36550446,92.36647659,0.235985944,Metals
mp-866120,66.27266391,29.99276094,78.18383218,0.303378378,Metals
mp-866131,65.54538581,30.616308,79.47469104,0.297914351,Metals
mp-866133,60.23948955,28.6502616,74.18917902,0.294738248,Metals
mp-866179,39.45707004,28.75795256,69.41071878,0.206809119,Composites
mp-866188,137.541082,56.7897532,149.7579254,0.318529461,Metals
mp-867167,26.24243857,18.6409148,45.21646877,0.212828588,Composites
mp-867191,53.48608949,24.69298557,64.19930119,0.299950162,Metals
mp-867349,50.472832,30.36668904,75.88206458,0.249429341,Metals
mp-867361,83.94411247,21.05690548,58.29628536,0.384255759,Metals
mp-867849,32.15482671,21.80988798,53.36438163,0.223398802,Composites
mp-867876,65.15045703,23.91602814,63.92591389,0.336465936,Metals
mp-867881,143.098829,61.30084084,160.9236382,0.312572845,Metals
mp-971705,51.65309735,30.82362177,77.12883564,0.251131944,Metals
mp-972536,57.1816557,20.88053751,55.84422597,0.337231523,Metals
mp-972861,103.5407216,34.27830738,92.6145619,0.350920874,Metals
mp-973564,45.03927979,18.75243671,49.40113442,0.317192405,Composites
mp-973572,48.24928774,19.41732048,51.36196822,0.322581256,Composites
mp-973893,63.57001002,25.03869995,66.39850747,0.325917631,Metals
mp-974782,62.88023829,21.6548374,58.27489879,0.345539976,Metals
mp-975608,56.12023952,25.6616863,66.80290271,0.301607812,Metals
mp-975609,29.09387221,7.775852736,21.41932671,0.377297606,Composites
mp-975801,61.80916464,20.91816655,56.3928002,0.347938407,Metals
mp-976333,33.08200801,15.50510094,40.23018392,0.297320929,Composites
mp-976744,50.83623486,31.93476198,79.21661751,0.240288209,Metals
mp-977187,40.64896346,21.19515713,54.17031994,0.277893804,Composites
mp-977589,60.24480856,29.92212462,77.01575861,0.286936666,Metals
mp-978085,52.07247336,17.57120821,47.38391989,0.348339833,Metals
mp-978256,35.14407711,5.3311587,15.22369324,0.427803419,Composites
mp-978625,46.66675613,27.04850501,68.00644897,0.257120291,Composites
mp-978807,57.03124194,22.7617571,60.26748023,0.323875832,Metals
mp-978815,55.42479907,24.88182718,64.92926133,0.304752679,Metals
mp-978907,68.02041807,26.37258131,70.06291424,0.328328718,Metals
mp-981311,29.40873557,8.430530232,23.08562423,0.369167988,Composites
mp-983556,51.11928283,30.61475049,76.56051434,0.250386058,Metals
mp-984551,44.13831504,11.28210361,31.18893137,0.38223032,Composites
mp-620290,109.522968,51.43491539,133.4190309,0.29696948,Metals
mp-989560,16.60500219,10.25353597,25.50985625,0.243954101,Composites
mp-30571,38.4958959,9.103449299,25.31487395,0.390400118,Composites
mp-570896,56.74844217,13.05066661,36.36437916,0.393200066,Metals
mp-571160,65.50399609,21.49402168,58.12453891,0.352109433,Metals
mp-755435,38.11160022,8.326267572,23.28323461,0.398179581,Composites
mp-12283,162.2222222,-1.62E+16,1460,-1,Unknown
mp-1658,-119646.6005,-71888.72053,-179679.7688,0.249707656,Unknown
mp-1025338,38.10430515,10.54625578,28.9663923,0.373302189,Composites
mp-28843,20.27817355,9.564209245,24.79451344,0.296213456,Composites
mp-29556,14.57834355,5.438025627,14.50991064,0.334115691,Composites
mp-861735,39.98180993,10.46443397,28.87421996,0.379636014,Composites
mp-862492,43.28371031,21.53977879,55.42534835,0.286581187,Composites
mp-862549,34.7106105,6.714840406,18.92421173,0.409133396,Composites
mp-862677,42.5464462,19.78833572,51.396797,0.298663964,Composites
mp-862928,41.73738382,15.46265382,41.28910252,0.33512342,Composites
mp-862949,36.35613361,19.32830677,49.25611138,0.274196234,Composites
mp-864597,30.00873233,13.13197306,34.38084233,0.309050901,Composites
mp-864747,47.35925354,12.38607662,34.17860246,0.379718675,Composites
mp-865090,31.12454131,12.73587126,33.62171646,0.319961382,Composites
mp-865096,38.10568547,24.13090946,59.77497438,0.238556186,Composites
mp-865109,36.76621811,20.21218859,51.24579275,0.267695295,Composites
mp-865110,24.96503554,13.28626944,33.85329003,0.273995315,Composites
mp-865112,35.66846099,17.79539869,45.77383474,0.286114336,Composites
mp-865116,41.72162303,16.00823863,42.57898246,0.329908413,Composites
mp-865117,37.92560116,24.31923161,60.10957014,0.235844354,Composites
mp-865127,23.71828041,8.044787408,21.68288844,0.347635888,Composites
mp-865145,27.25039826,10.40178435,27.68304312,0.330687226,Composites
mp-865231,44.71809741,22.70402489,58.25338011,0.282886633,Composites
mp-866007,47.33278679,12.35846279,34.10697532,0.37990363,Composites
mp-866128,37.53521755,23.76125802,58.86292989,0.238632438,Composites
mp-866169,22.65636926,6.649320664,18.17037972,0.366333542,Composites
mp-867172,29.94451115,9.364881264,25.44235339,0.35839167,Composites
mp-867266,33.47685136,11.09993427,29.98568102,0.35071435,Composites
mp-867807,41.79965266,16.52724222,43.80795687,0.325325674,Composites
mp-972119,28.31286245,17.57026499,43.67603734,0.242896376,Composites
mp-972541,52.62519489,20.32188329,54.01304367,0.328937946,Metals
mp-972653,52.51621385,20.10185193,53.48174501,0.330269101,Metals
mp-973256,44.46541586,15.55464978,41.79092472,0.343357945,Composites
mp-974221,52.56352473,18.61448957,49.94745163,0.34162829,Metals
mp-974523,51.5220376,19.5350019,52.02923564,0.331692618,Metals
mp-974708,52.03372713,20.65561603,54.72546648,0.324711556,Metals
mp-975522,52.90590295,22.24101707,58.52234958,0.315640139,Metals
mp-975793,51.88059566,20.78052128,54.99844375,0.323317231,Metals
mp-975896,50.89167102,20.34337124,53.85423894,0.32363113,Metals
mp-975920,51.83528848,21.24750182,56.08002626,0.319685174,Metals
mp-976142,54.81907349,20.77935975,55.34515499,0.331733885,Metals
mp-976236,24.3727062,14.65759027,36.62979557,0.249516288,Composites
mp-977542,42.07202454,17.34575943,45.74991004,0.318763535,Composites
mp-978527,54.14364644,21.67046551,57.35894419,0.323435903,Metals
mp-978543,52.76042638,19.58302908,52.28075699,0.334848577,Metals
mp-978564,53.46007267,22.47084542,59.1281071,0.315662718,Metals
mp-978953,33.08804805,17.77935935,45.23581839,0.272144218,Composites
mp-978975,54.24496251,22.10304053,58.3798334,0.320629017,Metals
mp-979430,55.05231143,21.16753146,56.28833426,0.329591369,Metals
mp-979434,54.08699466,21.50033618,56.95429867,0.324497864,Metals
mp-981548,53.21182653,19.54381602,52.23627706,0.336388887,Metals
mp-982017,51.76521247,21.6294522,56.95562298,0.316621948,Metals
mp-982724,53.75990905,19.25680884,51.60838262,0.340003503,Metals
mp-28954,33.25459914,10.3445462,28.11806565,0.359076808,Composites
mp-989542,22.37429805,11.73618818,29.9686565,0.276762781,Composites
mp-2061,58.01947028,27.32437089,70.85069338,0.296474376,Metals
mp-2393,46.53126057,16.5565126,44.40310951,0.34095599,Composites
mp-2431,47.25005878,19.72066765,51.93646199,0.316802831,Composites
mp-817,46.26940184,17.22099529,45.96092477,0.334444496,Composites
mp-972185,26.91971713,8.504641571,23.08307591,0.357086934,Composites
mp-973191,26.31660733,7.468478738,20.46910418,0.370366369,Composites
mp-979269,27.40047844,6.506970232,18.08900597,0.389971471,Composites
mp-975198,16.91318792,1.05934765,3.113048295,0.469323265,Composites
mp-15635,28.90701104,6.258156717,17.5108156,0.399039397,Composites
mp-3019,26.85198924,14.27250643,36.37311189,0.274237012,Composites
mp-20483,39.51597331,12.00268363,32.69750899,0.362091595,Composites
mp-22692,37.67416495,0.445869993,1.332353888,0.494105802,Unknown
mp-19889,68.6483853,20.60087829,56.18263555,0.363598065,Metals
mp-20034,34.31754585,19.18855462,48.52201637,0.264347871,Composites
mp-20725,120.6593071,54.95884649,143.1432093,0.302276326,Metals
mp-978293,36.38235231,19.47919627,49.58778378,0.272839575,Composites
mp-982261,44.9334794,20.67768661,53.78302355,0.300508721,Composites
mp-672388,66.46593795,22.1054093,59.6980517,0.350304147,Metals
mp-2517816,38.07004643,21.34268032,53.94687841,0.26382623,Composites
mp-20828,172.4064653,45.2093195,124.7258699,0.379426535,Metals
mp-20849,129.0703015,44.08836492,118.7446643,0.346666684,Metals
mp-21481,42.80726066,22.583509,57.61813609,0.275668367,Composites
mp-570018,47.51769983,30.91034012,76.20680417,0.232707305,Composites
mp-867189,44.90469547,23.39300979,59.7955693,0.278064897,Composites
mp-20724,34.40125819,21.58532106,53.55483821,0.240538374,Composites
mp-30760,25.56629207,20.70448717,48.91035105,0.181153405,Composites
mp-982246,84.47349448,5.566045252,16.33926543,0.46776254,Metals
mp-19871,82.18747025,21.68850855,59.80487561,0.378722642,Metals
